geneID,6-7 internode,7-8 internode,B73 Mature Pollen,Ear Primordium 2-4 mm,Ear Primordium 6-8 mm,Embryo 20 DAP,Embryo 38 DAP,Endosperm 12 DAP,Endosperm Crown 27 DAP,Female Spikelet Collected on day as silk,Germinatin Kernels 2 DAI,Leaf Zone 1 (Symmetrical),Leaf Zone 2 (Stomatal),Leaf Zone 3 (Growth),Mature Leaf 8,Pericarp/Aleurone 27 DAP,Primary Root 5 Days,Root - Cortex 5 Days,Root - Elongation Zone 5 Days,Root - Meristem Zone 5 Days,Secondary Root 7-8 Days,Silk,Vegetative Meristem 16-19 Day
Zm00001d028458,NA,NA,NA,NA,201.9028365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028463,73.90765448,NA,NA,51.69099794,56.1739574,103.6379281,48.13062172,NA,NA,NA,NA,31.64670062,65.42740955,45.27718559,NA,41.22227806,NA,NA,NA,29.65214387,NA,28.33728499,NA
Zm00001d028471,NA,NA,NA,26.28690777,11.84036502,NA,NA,NA,83.6198947,105.0594626,342.3241372,NA,NA,NA,9103.218655,62.41694017,NA,95.33084219,NA,55.60596455,NA,32.81655342,NA
Zm00001d028474,249.9465646,454.9310262,36.18645146,40.67424129,42.86770578,63.19745392,729.3962346,NA,326.496676,290.2339471,1265.535138,209.8162035,355.4459614,332.7844369,498.124004,1211.051085,1231.18159,858.7565368,1029.649134,219.3257434,431.1819199,212.0290196,151.9061173
Zm00001d028475,57.2225553,24.48098398,NA,65.75012806,52.34150909,108.3168062,32.11493972,131.382983,NA,34.69643569,14.4623118,62.88678546,44.47825101,48.59044333,NA,19.86069351,86.01564062,30.56120586,91.4211946,79.02275559,NA,39.05671901,45.52287144
Zm00001d028477,407.8698091,828.3310448,490.6977566,860.2373596,838.1690026,982.1338713,900.4507895,592.0708633,541.5862015,1037.204659,855.5142549,902.5096354,934.6251954,1364.319987,1026.935293,2526.9803,1187.062176,1828.838135,1340.989779,1189.471323,1290.88926,2712.518281,1348.007823
Zm00001d028481,249.3323878,266.9783819,21.34587495,483.6294908,579.3177146,731.0534435,133.5758062,337.031719,98.09529972,552.8407333,76.0586587,639.0276726,687.059458,585.998048,84.87210557,145.0810299,459.8458549,209.0562731,642.6354722,392.0060424,163.6488484,91.25998828,903.148924
Zm00001d028482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.31187155
Zm00001d028484,NA,NA,NA,161.8633639,231.5176529,167.3119124,NA,31.23152457,16.03592367,370.1898311,NA,353.4273233,664.7596531,647.6556808,NA,15.18058248,NA,NA,NA,NA,NA,757.3614359,187.0439409
Zm00001d028485,NA,160.7302265,206.3206397,438.6485769,224.9099676,160.6727823,233.801498,89.34309913,87.93967668,215.9822044,54.70698785,292.1172827,124.5359328,198.7726122,141.1998172,180.684726,99.15923477,170.98217,386.2267418,436.9079959,293.7192072,102.827376,207.1270555
Zm00001d028486,NA,NA,NA,NA,NA,295.7293214,NA,NA,NA,NA,48.55505122,NA,NA,NA,NA,NA,129.7995313,171.5084013,102.3801657,NA,371.1682365,NA,NA
Zm00001d028490,27.33718799,62.99681204,50.42820829,42.34120345,53.13874451,95.57970001,52.8425245,52.72732979,58.58248648,24.15145718,30.83462882,143.5752653,169.2730775,143.7014954,NA,231.3009036,79.04173893,171.323734,51.23641581,44.28581086,56.18699582,35.25995434,60.24167392
Zm00001d028495,NA,NA,NA,139.1697836,48.38451062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028509,199.5970354,259.6582409,NA,587.2193959,409.6971191,206.8450004,92.03324425,185.6599451,NA,242.3084109,105.6383862,523.686161,619.3878102,318.7638132,83.90960208,193.971289,217.0252676,107.5174094,160.6846665,474.7602776,169.1827494,180.6187576,313.8059683
Zm00001d028511,80.39372989,47.10580369,NA,28.8387009,55.17255277,30.02564663,22.59744916,236.9584937,31.03342556,59.68551264,24.31549207,98.83381781,95.30013748,105.0033256,7.049152646,18.05907925,115.5325644,42.40586966,110.3779326,147.9738192,53.30101511,65.34791614,38.56927363
Zm00001d028513,1194.467567,1106.859176,NA,824.5467446,651.9119801,350.3141859,292.0176347,543.682063,514.2136644,258.1470487,201.192051,289.4159689,517.9553411,496.1748751,119.2181976,838.6356084,772.3468202,235.1976775,191.8874732,355.6299744,332.031716,129.4812888,1033.432829
Zm00001d028515,1858.799547,896.5015247,966.9811288,2886.549136,1390.942243,1755.490816,540.828432,1542.537748,1816.423391,2175.951239,2908.044209,2960.48302,3383.199439,3531.122444,540.2666435,2056.878806,1806.086236,3601.199551,3012.972442,3164.693786,982.9793741,662.9076872,1820.431475
Zm00001d028522,92.66810575,137.3764287,NA,46.69795933,76.7210085,362.0569554,NA,NA,NA,47.88516058,NA,57.64055505,52.84166981,53.51150915,NA,45.61716701,NA,NA,NA,NA,NA,NA,46.26903297
Zm00001d028528,NA,NA,NA,NA,NA,33.83121385,NA,87.08580869,55.17534315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028529,NA,NA,NA,246.8464526,NA,NA,NA,NA,NA,NA,NA,444.9084762,279.8414528,NA,NA,222.5963127,NA,NA,NA,NA,NA,NA,NA
Zm00001d028531,NA,NA,NA,79.69712492,140.3843982,213.1806857,164.4009924,273.3335075,NA,NA,53.41055634,72.17082099,36.21158882,109.0366172,61.61045566,98.62125727,273.4949099,168.906383,187.6829397,67.43486974,519.3878718,NA,NA
Zm00001d028532,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.04824487,NA,NA,NA,NA,NA,NA,NA,NA,24.83710713,NA,NA,9.47560222,NA
Zm00001d028533,39.37008687,63.86890209,NA,48.65076418,33.50566621,83.42559867,21.96075325,78.48381764,43.33094724,NA,NA,64.97580894,52.05496989,138.401308,30.91494782,30.12987993,NA,NA,52.9159935,NA,NA,21.48834924,NA
Zm00001d028535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.47055847,NA,NA,NA,21.59010861,NA,NA,NA,NA,NA,NA,NA
Zm00001d028536,816.3488829,981.0983925,38.3468509,713.5115907,941.821545,1536.504925,724.3834406,2278.702521,1407.040375,1123.60062,1678.401566,837.6281219,840.6895632,1136.206679,380.8392904,1227.306382,807.2239528,880.1498809,1098.50342,1116.136514,647.8257979,656.544664,922.1206172
Zm00001d028537,47.72131742,23.73552161,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.384509,16.69841616,23.57014726,NA,NA,NA,NA,56.05769025,NA,NA,NA,NA
Zm00001d028538,157.7766034,64.60699153,NA,242.8754314,219.9934377,138.7769837,13.28386744,59.47796127,NA,47.38901843,12.06501746,380.592426,288.9199061,292.6923021,NA,NA,45.39130285,18.67172697,157.7393616,180.8094259,183.756736,3.864519973,292.768705
Zm00001d028539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.835922083,NA,NA,NA,40.34673287,19.21736533,32.49573222,17.29099224,NA,NA,NA
Zm00001d028542,33.2689275,69.57625598,NA,103.7834381,183.4026903,276.4938427,125.4768921,NA,NA,60.92299412,NA,244.7455038,410.2746178,740.9944232,4824.086587,14.65179217,NA,16.53095589,83.3920312,95.68060584,NA,694.2360028,68.47642094
Zm00001d028543,220.6128513,151.0181146,126.0731256,148.243871,148.7343692,128.7479632,62.35072262,112.0495073,106.9474122,126.4612978,137.7683447,203.3472411,117.4139649,184.4813709,82.90932562,120.1126299,143.4913089,44.26717523,87.45954807,94.90574982,86.70480573,99.84989988,292.4062957
Zm00001d028546,116.6461409,184.6972292,73.70946212,115.3172616,128.9943264,64.52759769,57.28573926,165.4371553,109.4383409,184.365012,47.00481874,93.21400725,146.8497019,222.7006189,8.514136432,157.1158731,273.4351355,183.6938786,287.0074954,102.9160536,119.5049258,93.24914445,104.9888243
Zm00001d028547,75.23530321,NA,NA,252.7465293,71.18536932,NA,NA,NA,150.7446537,134.0424879,NA,46.15575761,61.11970295,122.4490933,554.1140757,75.51382329,130.4980042,322.3604229,NA,NA,239.8133647,118.4215904,NA
Zm00001d028548,75.23530321,NA,NA,252.7465293,71.18536932,NA,NA,NA,150.7446537,134.0424879,NA,46.15575761,61.11970295,122.4490933,554.1140757,75.51382329,130.4980042,322.3604229,NA,NA,239.8133647,118.4215904,NA
Zm00001d028550,229.24876,283.5929757,NA,133.6481909,135.2537983,217.382711,48.51602291,204.0129562,NA,123.3694624,NA,242.2808134,278.1985064,149.4138298,55.48904702,132.8090717,274.3397555,168.0024882,167.9708874,112.3914496,253.5589363,127.0969551,224.4434671
Zm00001d028558,33.50007575,NA,NA,NA,11.74723097,62.66921641,48.54482297,NA,87.49599892,44.8658495,14.98602169,59.76797006,NA,27.44559577,NA,64.76804769,NA,44.8843906,NA,NA,NA,NA,30.07487143
Zm00001d028560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.38468467,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028561,341.9387584,297.9525623,NA,110.2727515,47.45132284,417.0112784,NA,762.785252,976.768783,297.0291006,214.0278119,NA,970.3985239,4521.999291,1346.602899,3421.836392,NA,NA,108.4130599,NA,NA,NA,721.5602458
Zm00001d028562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12115.80922,NA,NA,NA,NA,NA,NA,402.9303933,NA
Zm00001d028566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.884550616,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028568,71.30695628,190.4166025,37.03108887,1211.004869,630.9448409,561.4956165,NA,209.2649496,NA,521.0074919,386.0712217,786.8056535,1050.740368,1092.677256,63.14115021,16.68105843,637.2225098,267.0124772,1292.202058,1100.220748,300.0177784,89.37919685,449.5664011
Zm00001d028569,66.70111149,86.96984262,63.61183028,175.1353243,75.34026623,46.73075108,48.57210037,112.4533494,38.59526224,25.97986085,13.11774313,49.97860092,75.40565938,65.95584463,NA,138.7934779,126.6539375,93.8787252,49.14282716,56.61497764,144.9654485,42.14314851,51.31357731
Zm00001d028570,19.42992361,NA,NA,NA,14.96856449,NA,NA,NA,NA,NA,NA,7.467430823,NA,3.659458272,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028571,NA,33.03563901,171.5767111,NA,NA,85.0074648,NA,32.12570892,NA,NA,NA,20.51227641,6.320281409,57.04961146,NA,NA,NA,6.132033266,38.87807685,NA,NA,15.50652014,NA
Zm00001d028572,30.53635547,60.60483731,NA,NA,NA,108.9713619,51.09981365,154.9351208,48.29875521,NA,31.54951935,29.92698936,32.49429999,99.95572697,NA,108.1779686,NA,7.881616165,NA,100.9866503,60.59122135,35.19372213,NA
Zm00001d028575,41.15043111,218.3106036,37.64451361,NA,62.51456017,148.4585896,74.90692518,227.4336289,104.1876102,101.2588818,146.6207873,50.86836877,59.95476103,48.11681265,560.9024551,115.5138852,72.41635559,156.9405143,33.29876284,31.41986121,359.6980308,26.3554042,493.3195517
Zm00001d028579,122.81324,56.92117952,8.822797349,264.4747855,233.0171015,151.4839475,60.2814915,95.06333174,60.68804045,190.2695208,120.2793227,161.5552171,166.6596318,192.1082684,13.3848157,201.9153938,67.73291553,39.97405408,159.1407839,162.4036586,36.82716036,35.46918394,217.959298
Zm00001d028584,NA,NA,251.2564018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028586,804.9606258,874.4658118,588.3519789,1204.357247,1568.421992,1568.164769,595.8803144,1485.857295,1210.681891,1217.301509,556.7753729,1744.844662,1696.742427,1457.328351,1168.609285,522.3010792,740.3269004,821.952628,1223.157219,1476.005735,515.2390577,601.7084038,836.8194701
Zm00001d028588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.1050593,NA,NA,NA,NA,NA
Zm00001d028593,NA,NA,NA,60.33959221,NA,NA,42.19329903,NA,NA,NA,NA,28.35282253,35.20227799,19.42126783,NA,18.00077324,NA,NA,NA,56.23948812,NA,NA,NA
Zm00001d028597,290.4287849,146.2594893,NA,273.2738201,331.0304966,231.5575164,44.06393291,179.0799281,44.31533027,147.7389022,61.14260548,389.3410747,547.321142,515.594099,42.08366921,41.86447335,444.1123079,112.9605162,561.0264298,750.2020792,270.3154561,52.51073705,278.7683864
Zm00001d028599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.38273415,NA,NA,NA,NA,NA
Zm00001d028603,NA,14.93979698,NA,NA,NA,15.86506634,NA,25.94808363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.45608285,13.84971229,NA,NA,NA
Zm00001d028606,1476.830907,1227.281948,71.94095536,552.1824237,812.6032393,807.0844588,351.4799034,753.9569968,1206.012262,1111.499262,420.1959043,896.4968807,793.2655536,1287.14141,102.2496491,1071.882221,1498.754232,898.8429515,1514.426295,506.2327278,790.7857537,1200.46018,1159.757497
Zm00001d028608,NA,NA,NA,NA,NA,NA,NA,NA,26.29248025,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9599013,NA,NA,NA,NA
Zm00001d028612,360.9423123,334.4631036,NA,333.631799,387.0922177,388.8026594,378.2103456,481.0688587,658.5190706,228.673522,256.2974294,450.0008068,749.9928918,483.443867,54.29210976,261.0729887,432.0518983,152.8158184,293.2871219,350.7293415,178.5006617,130.3046565,573.6715399
Zm00001d028613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.16868869,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6471244
Zm00001d028620,245.4111915,113.832211,NA,341.0754286,211.0517363,262.4794705,165.8628324,96.19824325,206.208427,175.5855327,159.8379162,196.2802316,208.57619,308.7676904,60.57127378,150.1506349,201.2406013,444.9086103,377.4382832,179.6454356,381.2415163,264.9315025,172.4668382
Zm00001d028623,NA,21.11368664,NA,11.855528,10.12295213,67.65925124,24.90924127,55.90846195,53.57041412,NA,7.843923199,13.38916812,24.3875338,48.36197256,NA,14.47567216,18.85341522,26.24498133,13.99329666,NA,9.27704427,58.19365096,NA
Zm00001d028630,123.7721862,61.9914948,15639.47144,NA,295.0333037,NA,NA,2551.344879,5724.275922,NA,NA,123.9262215,NA,85.82433946,2305.195271,2292.818578,242.2526608,820.0872979,NA,NA,1071.254902,118.3016981,NA
Zm00001d028631,NA,NA,NA,28.22883314,40.13464686,NA,NA,NA,NA,NA,NA,NA,NA,17.65569803,NA,NA,75.25842037,NA,144.3098938,162.1624291,NA,NA,NA
Zm00001d028639,NA,NA,NA,NA,NA,114.9527744,NA,NA,129.2422809,NA,64.44638526,96.47383988,14.28642271,NA,18.05987993,34.4120716,NA,NA,NA,NA,NA,NA,NA
Zm00001d028641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537.9710842,NA,118.0529166,94.39113585,NA,NA,NA
Zm00001d028647,NA,NA,NA,NA,NA,452.8553694,45452.4161,108.1535461,7478.893993,NA,33856.08543,NA,NA,NA,NA,8309.160819,7787.799507,16038.46004,7622.495597,6330.18965,4206.693324,NA,NA
Zm00001d028651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.58833183,NA,NA,NA,NA,NA,NA,371.6883813,NA
Zm00001d028653,3649.496852,4231.390897,1522.049328,1930.016061,2078.998254,3013.199286,1787.516787,1002.152797,635.1335321,4494.605798,1611.909174,1720.471091,3109.171868,4574.372621,612.7724665,4829.547921,8589.384255,17454.77487,8132.105262,5166.192145,19241.13626,11763.84658,3135.430398
Zm00001d028654,116.7484001,221.96754,302.713147,102.6519804,99.29096441,401.2810961,136.6320008,217.5457123,94.56326658,265.3251724,51.37685528,155.9701138,76.8311331,160.9937038,34.08549283,67.73233635,145.4179822,105.0427783,120.0355986,100.01617,138.5882731,174.5787833,180.5195466
Zm00001d028655,2631.508225,2753.936784,65.88094617,4499.188927,4538.010561,3319.250143,1609.894482,1975.517874,765.1929243,2381.560244,1614.696264,3277.122014,3911.72166,4124.501464,490.9805713,1309.99067,2633.840775,1770.210888,4212.149041,3308.965275,1675.090909,1358.687953,3681.061651
Zm00001d028656,493.9131465,250.7552371,660.9015614,276.6554,152.4051652,185.4647135,153.697503,519.6263007,144.6694124,292.1348755,271.0711829,212.6771043,168.5093373,349.8107189,88.42247542,542.6362476,333.2184257,601.1005603,608.8046919,545.7365326,466.0725074,258.7620127,225.6380923
Zm00001d028662,24.66489453,61.07706025,NA,82.99098812,59.52115454,147.3747746,64.40307758,58.30585893,274.2280991,88.52329346,45.66996943,104.3593617,61.22740145,59.92086114,27.61864493,91.69216417,72.78563489,61.00944505,39.40425972,28.10443392,21.55119754,31.10305465,74.78607256
Zm00001d028665,406.6621555,127.1858267,143.6163408,242.5559369,161.261373,194.6819021,132.7429632,455.3545735,132.5438328,220.3048718,153.1343892,132.4709222,173.8836608,266.3568607,89.59958651,104.1399993,125.7036135,269.3995769,174.0659784,293.5731364,235.830488,270.1965749,105.4673052
Zm00001d028668,473.3256801,NA,NA,216.7521746,234.660423,354.1979608,NA,168.3481986,NA,185.747365,96.31411798,197.1226374,389.882445,274.7571662,NA,NA,106.9495236,NA,365.002481,576.8301126,64.3918442,NA,99.2110234
Zm00001d028669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.8976298,NA,NA,NA,NA,NA,NA,3.068214344,NA
Zm00001d028670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.8976298,NA,NA,NA,NA,NA,NA,3.068214344,NA
Zm00001d028671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.84945208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028672,182.6165944,218.0717393,NA,245.2827135,344.0753703,431.1603365,238.6429812,97.8987025,76.33569813,112.0005757,170.4951983,333.4672842,420.3737559,240.9328966,NA,168.1239135,212.1712975,98.96639251,330.3849646,654.1851711,398.5752422,133.5124731,265.9256699
Zm00001d028676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028680,NA,NA,103.3853001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028686,65.49948086,37.8643255,NA,55.4633464,73.33657766,73.65494357,NA,90.22736675,17.3112384,83.36467902,NA,51.5351539,52.53713968,68.72191746,NA,25.1942233,44.63879336,32.04427665,82.95800629,28.30417368,7.914376193,56.15842935,96.79901805
Zm00001d028689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.81711558,143.3493565,NA,NA,24.02544878,NA,NA
Zm00001d028690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.60127203,NA,NA,NA,NA,NA,34.1473335,NA,NA,NA
Zm00001d028691,289.5738933,73.70133431,103.1719184,75.76271667,53.55848612,80.04304481,NA,NA,NA,NA,NA,NA,43.06679178,24.3854484,NA,NA,292.5525085,12.75902886,70.67528507,NA,101.4815753,40.67117917,191.5202427
Zm00001d028692,622.448409,422.2121057,NA,278.8350367,130.8739695,263.9441447,311.3453351,272.3953734,208.2022138,879.6913514,1050.87229,241.2093953,282.6199107,485.3627457,4629.815858,63.69118789,313.6714798,835.4589828,191.3359259,49.12473954,1520.39212,1574.766683,37.84255346
Zm00001d028693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.6580026,NA,NA,NA,207.28303,89.19598684,136.3764913,189.914618,NA,NA,402.1165711,NA,NA
Zm00001d028695,839.0297053,1625.508851,68.22132115,1646.216588,2094.978254,1790.083255,539.7097213,1371.470487,812.0779928,817.7411026,431.8892749,1808.673895,994.75457,1666.476905,395.7631964,915.9502842,965.9496376,283.7561626,623.5867231,910.5977279,685.3914886,455.3299099,1411.378024
Zm00001d028696,46.12329269,39.63468527,NA,NA,NA,144.0929731,NA,NA,NA,39.09796159,NA,NA,NA,NA,NA,NA,NA,30.92677647,NA,NA,NA,NA,24.42784559
Zm00001d028698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028699,23.17090664,NA,29.38357318,NA,12.26074499,30.71389855,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.55964113,NA,NA,22.18618023,24.62593819,NA,NA,7.749523428
Zm00001d028701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.60058907,NA,NA,NA,NA,NA,NA,NA
Zm00001d028702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.97642581,126.299835,2107.28357,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028704,NA,42.23618971,140.9970352,33.23209778,37.74800856,185.2709831,121.7091208,NA,NA,NA,NA,55.55432379,29.12265069,41.21064838,871.2149901,27.46545229,NA,NA,NA,NA,NA,51.02618432,NA
Zm00001d028705,50.56708405,35.06563763,NA,193.0755567,64.21086396,345.6029182,NA,58.59526355,NA,49.50017155,13.06121157,165.7638239,93.82950618,69.99743705,NA,21.07084353,45.58991413,NA,30.96888392,96.11518559,NA,NA,120.5747203
Zm00001d028709,31302.55217,25095.58509,22024.53389,36381.99449,36602.06599,35833.54585,4853.14885,31601.03956,29840.33086,42417.29414,8146.037772,39791.65783,36102.23395,24256.78545,12339.2354,18847.25338,13682.13133,18785.56839,17870.28182,14540.05679,30710.58561,23934.77401,47512.47446
Zm00001d028711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.61373603,81.64755764,NA,NA,NA,NA,NA,NA,NA
Zm00001d028712,199.8365323,64.01289824,148.1397304,85.9800805,127.0282709,191.4195661,80.63119619,222.8171918,98.39648749,124.264714,NA,122.6249004,92.99572278,118.2987069,246.4365429,328.0659383,151.4986353,159.1584199,147.3675575,274.0550778,72.77972063,39.64476862,184.1983572
Zm00001d028713,NA,NA,NA,NA,NA,54.35080844,NA,64.77981988,NA,NA,25.35062401,34.24877223,32.61692705,18.50930231,NA,77.78111895,44.83092369,NA,24.32189594,45.78910908,NA,NA,NA
Zm00001d028714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.97531402,NA,NA,NA,115.8459806,NA,158.0435496,113.946916,NA,NA,NA
Zm00001d028715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028725,NA,NA,NA,NA,NA,NA,NA,NA,41.71167611,NA,NA,NA,NA,NA,NA,53.79592389,41.3823911,48.59278754,49.69396162,NA,38.37683271,NA,NA
Zm00001d028726,418.4149762,137.6008294,324.8989661,219.2437535,108.5707798,449.4891714,58.93357384,286.444719,948.893732,138.9013925,34.93673768,247.1909377,224.7026631,269.4062253,31.47960352,276.3131378,394.7908987,296.1119247,434.7843634,397.8787629,293.7067391,197.8225009,125.4211024
Zm00001d028727,NA,40.97978704,NA,16.31234635,63.49051831,76.84515188,183.8277219,NA,101.9107924,64.87219542,132.9473614,56.88116981,29.93040543,23.61457373,43.0102202,130.6545256,73.3031443,228.9194474,90.44279018,21.80961451,171.6575385,163.9143931,94.54739646
Zm00001d028730,205.2427529,177.255877,NA,102.1275818,180.4850956,92.5877761,126.6306587,104.8891876,102.9880684,104.1478165,40.19779936,63.15139998,30.97470193,56.2223269,35.9918809,136.0923911,134.3796326,90.30595767,59.58323486,64.76964314,61.06138049,50.63728336,214.5013338
Zm00001d028731,100.8326966,67.52659252,490.6948873,NA,33.23682966,116.1378186,NA,167.8052281,NA,202.1018756,NA,77.72720176,67.97064551,26.41856364,NA,31.37385065,223.1665281,128.9892104,136.3216472,75.57376308,58.43337962,58.29475728,100.6911995
Zm00001d028733,53.7669767,73.94193096,20.92641961,54.52657623,71.72480721,116.1001368,55.37868985,92.3548637,64.71139066,77.80521343,21.2092672,53.87074551,29.74033028,12.3864058,22.22669425,96.32457023,45.19235432,72.2951225,52.06354614,39.03096687,51.25309792,20.38048522,45.9359994
Zm00001d028735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zm00001d028736,292.8055517,278.5972122,238.9988887,66.72180872,121.1148619,288.5562546,145.8136147,306.4769646,95.79575812,93.3507243,144.7792925,96.95412052,43.69049055,73.59133938,NA,86.844417,NA,NA,169.0172532,92.31852906,NA,NA,121.7430894
Zm00001d028742,NA,NA,NA,25.75470399,46.00463617,108.8390182,NA,82.41145859,NA,NA,NA,NA,25.6585419,23.37206721,16.95568953,NA,NA,NA,38.60194332,66.89842194,NA,NA,NA
Zm00001d028744,NA,NA,NA,NA,NA,NA,NA,NA,28.02790037,NA,NA,NA,NA,NA,NA,14.98329821,NA,NA,NA,NA,NA,NA,NA
Zm00001d028746,NA,NA,232.9079152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.71434185,NA,NA,10.86373785,NA,NA,NA,NA,NA
Zm00001d028750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.90613356,NA,NA,NA,411.7632878,8.571796783,1349.577743,3668.733874,16.76991464,NA,682.1292415,872.6191747,NA
Zm00001d028751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.75762809,NA,NA,NA,NA,NA,18.89890379,61.46330965,NA,NA,NA,NA,NA
Zm00001d028753,NA,NA,174.0461367,25.90677203,NA,76.22087559,NA,NA,NA,NA,24.37270676,NA,33.75594406,24.89924391,NA,NA,37.11292415,53.17177229,60.65068158,55.08436726,NA,42.70044716,NA
Zm00001d028755,21246.98622,13114.19818,766.8398509,9501.034621,5385.46671,6495.632505,6684.097135,10337.46169,7962.216429,6654.391985,8697.328605,12584.20807,11157.87271,15197.86371,2867.312186,7557.201124,12432.67439,10656.22174,9909.211958,10234.32727,7364.069853,11605.7233,10195.65091
Zm00001d028757,NA,NA,NA,47.12829087,54.61252259,24.96087188,NA,34.22376023,NA,NA,NA,39.98830842,21.59867607,6.883317341,NA,NA,15.81170093,NA,17.82462771,59.5523804,NA,NA,17.14462056
Zm00001d028759,375.1035902,715.4332569,534.1987133,162.0742425,153.66217,3852.599707,6261.587338,1758.803746,302.6428307,520.4481454,4131.985152,1453.628669,2250.067395,2336.05881,61.49687821,1856.497612,1604.69251,1678.028642,1505.68909,1367.701232,702.5544546,505.6537156,623.4501855
Zm00001d028762,67.33156012,23.14653063,36.17082449,11.70019794,20.33749427,199.9260448,127.3069856,78.83460538,109.9072255,128.2797698,33.37828946,24.99819121,24.00693848,37.47259623,31.22351711,226.1360146,26.2456503,90.26535767,36.90187234,19.15655172,36.60113001,114.9108818,56.08262582
